seed,size,task,model,digits,bb_spec,operation,batch_size,_step,_runtime,accuracy,_timestamp
6,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,475.417979593,0.966552734375,1768139427.7402196
7,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,466.485464946,0.9228515625,1768139902.8997397
8,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,494.794186568,0.92822265625,1768140406.6006985
9,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,482.253287766,0.8427734375,1768140897.9481523
5,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,526.420589689,0.1741943359375,1768141433.4426985
6,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,507.439503535,0.2371826171875,1768141950.024281
7,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,505.477383676,0.244384765625,1768142464.4073424
8,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,536.42650295,0.2225341796875,1768143009.6859682
9,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,519.681151554,0.2325439453125,1768143538.595022
5,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,511.030793394,0.0,1768144058.9463875
6,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,506.554741764,0.0,1768144574.665772
7,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,522.431132799,0.0,1768145106.7154288
8,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,588.912614028,0.0,1768145704.2796469
9,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,530.889852007,0.0,1768146243.70204
5,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,495.112372188,0.0,1768146747.6018174
6,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,505.160182155,0.0,1768147260.7446709
7,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,517.443320082,0.0,1768147786.9030027
8,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,608.492258773,0.0,1768148404.1196082
9,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,540.042046507,0.0,1768148953.2783914
5,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,556.082241933,0.2552490234375,1768149518.2826838
6,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,548.421466992,0.841552734375,1768150075.6237671
7,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,545.625185897,0.6243896484375,1768150630.4907968
8,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,552.76359403,0.7806396484375,1768151192.4364429
9,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,551.686256921,0.4202880859375,1768151753.2018547
5,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,576.659413452,0.006591796875,1768152338.5904615
6,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,569.866867217,0.2120361328125,1768152917.4855037
7,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,564.195694801,0.1536865234375,1768153490.4516366
8,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,527.969306895,0.0472412109375,1768154027.0421538
9,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,563.058989388,0.033203125,1768154598.8288827
5,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,567.069864114,0.0,1768155175.1099072
6,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,549.085628388,0.0098876953125,1768155733.041278
7,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,525.539706616,0.0,1768156267.172725
8,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,467.553844637,0.0001220703125,1768156743.2082064
9,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,590.258956329,0.0,1768157342.5289657
5,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,498.857926734,0.0,1768157849.663594
6,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,536.936411757,0.000244140625,1768158395.1976376
7,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,458.508662555,0.0,1768158862.9455695
8,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,473.949759779,0.0,1768159345.5961738
9,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,580.875150772,0.0,1768159935.0395837
5,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,52.412344664,0.9676513671875,1768160302.0674522
6,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,52.370041316,0.99658203125,1768160363.303124
7,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,52.7177504,0.9993896484375,1768160424.956177
8,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,51.86337885,1.0,1768160485.446563
9,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,51.332447984,0.9884033203125,1768160545.7982745
5,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,80.019856879,0.3250732421875,1768160634.1580932
6,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,58.480667402,0.519287109375,1768160701.5017304
7,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,61.721877564,0.9041748046875,1768160772.2899036
8,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,79.579120177,0.242919921875,1768160861.2193336
9,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,55.963038965,0.9852294921875,1768160925.9099362
5,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,87.539594485,0.02587890625,1768161022.0230074
6,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,85.243020398,0.1981201171875,1768161115.7692285
7,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,80.830426094,0.859130859375,1768161205.2381525
8,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,85.389697779,0.000244140625,1768161299.1003375
9,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,81.639965408,0.7933349609375,1768161389.480901
5,8192,blackboard-1d,EOgar-1d,13,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,92.153356943,0.0,1768161489.964567
6,8192,blackboard-1d,EOgar-1d,13,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,88.993330971,0.0,1768161588.293266
7,8192,blackboard-1d,EOgar-1d,13,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,87.424698707,0.2012939453125,1768161684.823478
8,8192,blackboard-1d,EOgar-1d,13,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,89.168950491,0.0,1768161782.5822372
9,8192,blackboard-1d,EOgar-1d,13,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,92.039496376,0.30810546875,1768161883.8200932
5,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,54.257663322,0.999755859375,1768161947.0200527
6,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,54.864127834,0.9947509765625,1768162010.543791
7,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,54.504582067,0.95166015625,1768162073.660214
8,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,55.346140552,0.9996337890625,1768162138.1970847
9,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,54.854440448,0.9107666015625,1768162202.3998182
5,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,54.706600111,0.87890625,1768162265.4579046
6,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,55.456724157,0.8828125,1768162329.7339656
7,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,56.442794567,0.8453369140625,1768162394.79231
8,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,81.652414177,0.24853515625,1768162485.2303429
9,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,55.50871981,0.8948974609375,1768162549.6255882
5,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,72.913645801,0.3172607421875,1768162631.5181627
6,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,84.88719254,0.2425537109375,1768162725.111185
7,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,65.48140122,0.4703369140625,1768162799.1762838
8,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,89.193101348,0.0,1768162897.3579838
9,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,59.876329513,0.8792724609375,1768162966.2690847
5,8192,blackboard-1d,EOgar-1d,13,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,87.524514312,0.3687744140625,1768163062.5996
6,8192,blackboard-1d,EOgar-1d,13,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,91.800830142,0.0,1768163163.5151584
7,8192,blackboard-1d,EOgar-1d,13,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,92.860714193,0.2264404296875,1768163265.8021295
8,8192,blackboard-1d,EOgar-1d,13,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,91.821405552,0.0,1768163366.5162473
9,8192,blackboard-1d,EOgar-1d,13,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,63.670602648,0.8671875,1768163438.8410814
5,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,102.827156254,0.06695556640625,1768163550.7946267
6,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,106.502406231,0.97412109375,1768163666.1038864
7,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,107.696392976,0.98663330078125,1768163782.4732373
8,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,106.769689655,0.998046875,1768163898.0649357
9,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,105.012556307,1.0,1768164012.3888066
5,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,109.95133886,0.0445556640625,1768164131.5454428
6,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,112.309291659,0.96673583984375,1768164252.6461942
7,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,112.618899712,0.980224609375,1768164374.551456
8,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,114.994510658,0.84405517578125,1768164499.5954337
9,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,157.899491584,0.8978271484375,1768164666.005934
5,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,151.465146832,0.05609130859375,1768164826.9091883
6,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,171.044001423,0.488037109375,1768165006.7874572
7,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,119.411133661,0.78692626953125,1768165135.1774774
8,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,172.176559987,0.227783203125,1768165315.8767345
9,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,177.409789781,0.21746826171875,1768165502.0558639
5,8192,blackboard-1d,EOgar-1d,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,182.746796394,0.0286865234375,1768165693.844962
6,8192,blackboard-1d,EOgar-1d,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,180.443183592,0.114990234375,1768165882.9742599
7,8192,blackboard-1d,EOgar-1d,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,182.758957976,0.219482421875,1768166074.5219765
8,8192,blackboard-1d,EOgar-1d,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,182.486865999,0.0,1768166266.117208
9,8192,blackboard-1d,EOgar-1d,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,180.482569113,0.0,1768166456.0221872
5,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,54.521996765,1.0,1768166519.1546562
6,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,54.079177974,0.977294921875,1768166581.8081625
7,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,55.521266001,0.9525146484375,1768166646.3775241
8,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,54.779768657,0.9969482421875,1768166710.360712
9,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,69.796445328,0.9984130859375,1768166804.9134636
5,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,55.444465577,0.5596923828125,1768166869.1396258
6,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,56.33445966,0.9708251953125,1768166934.4893775
7,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,81.739452784,0.4627685546875,1768167025.2662702
8,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,56.715471612,0.9918212890625,1768167091.1148298
9,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,57.547302559,0.9818115234375,1768167157.4320297
5,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,74.203477502,0.31103515625,1768167240.1583397
6,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,60.96003554,0.964111328125,1768167309.769116
7,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,94.329193376,0.0701904296875,1768167413.055483
8,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,58.224941281,0.8927001953125,1768167480.1355438
9,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,85.227601963,0.2509765625,1768167574.3194168
5,8192,blackboard-2d,EOgar-2d,13,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,87.466726196,0.1312255859375,1768167670.8402393
6,8192,blackboard-2d,EOgar-2d,13,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,62.764418771,0.914306640625,1768167742.5748396
7,8192,blackboard-2d,EOgar-2d,13,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,88.725109374,0.0,1768167839.962692
8,8192,blackboard-2d,EOgar-2d,13,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,81.958663515,0.679443359375,1768167930.203036
9,8192,blackboard-2d,EOgar-2d,13,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,88.129193017,0.0,1768168026.54757
5,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,51.615569195,0.990478515625,1768168087.1428354
6,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,50.511944771,0.9547119140625,1768168146.054912
7,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,50.772516004,0.9886474609375,1768168204.9533396
8,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,51.712194249,0.9990234375,1768168264.699396
9,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,53.06343792,0.998779296875,1768168326.3914335
5,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,79.602721398,0.4058837890625,1768168414.4699576
6,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,53.597698108,0.92919921875,1768168476.664029
7,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,76.365878638,0.8839111328125,1768168561.7219043
8,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,76.708223181,0.24755859375,1768168646.568233
9,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,77.164837394,0.25146484375,1768168732.5141335
5,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,83.730561099,0.0455322265625,1768168824.367209
6,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,58.208996204,0.8333740234375,1768168891.081825
7,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,79.675159514,0.695556640625,1768168979.0999732
8,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,85.211600244,0.0,1768169073.1725338
9,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,86.491408849,0.0,1768169168.7651782
5,8192,blackboard-2d,EOgar-2d,13,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,92.49692694,0.0,1768169270.4748204
6,8192,blackboard-2d,EOgar-2d,13,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,64.388068139,0.5343017578125,1768169344.0488453
7,8192,blackboard-2d,EOgar-2d,13,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,90.44458173,0.46435546875,1768169443.4817944
8,8192,blackboard-2d,EOgar-2d,13,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,92.828501503,0.0,1768169545.0522404
9,8192,blackboard-2d,EOgar-2d,13,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': False}",sub,64,0,89.297183548,0.0,1768169643.3908353
5,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,103.74873947,0.82952880859375,1768169755.590612
6,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,106.046826925,0.9368896484375,1768169870.0634208
7,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,105.178476181,0.9666748046875,1768169984.095667
8,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,105.819316439,0.985107421875,1768170098.5278215
9,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,106.233039695,0.65020751953125,1768170213.450905
5,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,113.348350416,0.72247314453125,1768170336.6739082
6,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,107.688659827,0.70440673828125,1768170453.4554553
7,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,106.548890679,0.90386962890625,1768170568.5643313
8,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,104.713965664,0.70050048828125,1768170681.8202534
9,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,108.605411266,0.6004638671875,1768170799.486786
5,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,115.237176897,0.42822265625,1768170923.6779583
6,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,120.158229738,0.46612548828125,1768171052.2901924
7,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,115.091096886,0.6962890625,1768171176.3681633
8,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,166.085743205,0.64697265625,1768171351.2315142
9,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,112.378704249,0.27398681640625,1768171472.6160731
5,8192,blackboard-2d,EOgar-2d,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,148.835011385,0.19476318359375,1768171630.080619
6,8192,blackboard-2d,EOgar-2d,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,173.090472708,0.34686279296875,1768171811.8253868
7,8192,blackboard-2d,EOgar-2d,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,180.48519802,0.31597900390625,1768172001.1742864
8,8192,blackboard-2d,EOgar-2d,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,176.317289012,0.36407470703125,1768172185.941004
9,8192,blackboard-2d,EOgar-2d,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,176.354026684,0.1630859375,1768172370.8271828
5,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,946.971447343,0.21405029296875,1768200562.027366
6,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,947.725831018,0.48687744140625,1768201522.5745482
7,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,956.639584218,0.66290283203125,1768202488.7593548
8,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,939.387425282,0.4105224609375,1768203438.2516093
9,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,933.053480072,0.22198486328125,1768204380.546004
